SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500368,PATANJALI   ,A ,Q,1476.95,1479.00,1439.70,1470.35,1470.35,1467.00,2811,100576,146879674.00,,INE619A01035,19-Jun-24,,
500370,SALORA INT. ,XT,Q,62.60,62.60,58.30,60.35,61.45,60.00,20,5441,320130.00,,INE924A01013,19-Jun-24,,
500378,JINDAL SAW  ,A ,Q,558.40,569.45,543.10,560.80,560.80,558.70,3913,105899,59047384.00,,INE324A01024,19-Jun-24,,
500380,JK LAKSHMI  ,A ,Q,845.00,845.00,827.55,831.35,831.95,836.60,662,6892,5743262.00,,INE786A01032,19-Jun-24,,
500387,SHREE CEMENT,A ,Q,27442.00,27750.00,27080.25,27475.55,27447.50,27452.05,140,316,8638552.00,,INE070A01015,19-Jun-24,,
500388,SHREE KRISHN,XT,Q,45.00,45.00,45.00,45.00,45.00,45.95,4,110,4950.00,,INE970C01012,19-Jun-24,,
500390,REL INFRA   ,A ,Q,211.75,215.90,203.70,209.50,209.50,210.80,5238,416872,87107571.00,,INE036A01016,19-Jun-24,,
500400,TATA POWER  ,A ,Q,451.55,452.55,441.50,442.30,442.30,451.55,12146,700561,311598039.00,,INE245A01021,19-Jun-24,,
500402,SPMLINFRA   ,B ,Q,179.25,179.25,172.70,179.25,179.25,170.75,431,29283,5213978.00,,INE937A01023,19-Jun-24,,
500403,SUNDARAM FAS,A ,Q,1299.00,1310.30,1271.30,1280.75,1283.05,1289.60,344,1701,2197245.00,,INE387A01021,19-Jun-24,,
500404,SUNFLAG IRON,A ,Q,217.95,217.95,212.35,213.45,214.00,217.40,938,30152,6446028.00,,INE947A01014,19-Jun-24,,
500405,SUPREME PET ,A ,Q,737.00,761.50,719.00,760.80,761.50,727.45,1387,20142,15154923.00,,INE663A01033,19-Jun-24,,
500407,SWARAJ ENGIN,B ,Q,2900.00,2921.50,2880.00,2889.85,2895.00,2871.35,661,3318,9624578.00,,INE277A01016,19-Jun-24,,
500408,TATA ELXSI  ,A ,Q,7291.95,7321.50,7199.30,7240.25,7250.00,7291.95,3506,12050,87179998.00,,INE670A01012,19-Jun-24,,
500410,ACC LTD     ,A ,Q,2660.00,2660.00,2589.70,2620.20,2626.65,2650.90,1169,6545,17154639.00,,INE012A01025,19-Jun-24,,
500411,THERMAX     ,A ,Q,5353.00,5353.00,5058.35,5110.25,5115.00,5253.30,1461,6440,32968009.00,,INE152A01029,19-Jun-24,,
500412,THIRUMALAI  ,A ,Q,321.05,321.15,309.60,312.05,312.05,321.15,1689,68927,21637183.00,,INE338A01024,19-Jun-24,,
500413,THOMAS COOK ,B ,Q,224.65,244.10,221.50,241.05,241.05,221.95,7286,385789,90588029.00,,INE332A01027,19-Jun-24,,
500414,TIMEX GROUP ,B ,Q,142.70,151.80,140.65,150.25,150.25,140.10,1608,495916,73089848.00,,INE064A01026,19-Jun-24,,
500418,TOKYO PLAST ,B ,Q,107.85,109.95,106.00,109.30,108.65,108.10,203,7618,824153.00,,INE932C01012,19-Jun-24,,
500420,TORRENT PHAR,A ,Q,2910.00,2977.10,2871.00,2883.20,2883.50,2886.40,1807,8645,25258607.00,,INE685A01028,19-Jun-24,,
500421,TPI INDIA   ,XT,Q,18.74,18.74,18.39,18.59,18.50,18.76,48,21409,394528.00,,INE578C01021,19-Jun-24,,
500422,TRANSCHEM   ,XT,Q,39.78,39.78,38.50,38.50,38.50,39.00,17,1318,50933.00,,INE019B01010,19-Jun-24,,
500425,AMBUJA CEME ,A ,Q,675.00,675.00,654.05,666.60,666.60,673.70,5889,158614,105380195.00,,INE079A01024,19-Jun-24,,
500426,UTLINDS     ,XT,Q,4.97,4.99,4.90,4.99,4.99,4.76,1120,913678,4554817.00,,INE184E01024,19-Jun-24,,
500429,UNIPHOS ENT.,B ,Q,169.45,169.45,163.50,164.85,165.00,169.45,108,2735,452894.00,,INE037A01022,19-Jun-24,,
500439,VARD HOLDNG ,B ,Q,3508.00,3508.00,3345.80,3366.15,3346.00,3504.60,92,211,725505.00,,INE701A01023,19-Jun-24,,
500440,HINDALCO    ,A ,Q,681.35,682.00,660.15,662.45,662.45,678.30,9880,463233,309285823.00,,INE038A01020,19-Jun-24,,
500444,WEST COAS PA,A ,Q,707.00,708.70,679.55,682.10,684.15,704.60,759,10826,7478555.00,,INE976A01021,19-Jun-24,,
500449,HIND.ORG.CHM,B ,Q,46.30,47.35,45.30,45.41,45.41,46.00,912,209878,9685054.00,,INE048A01011,19-Jun-24,,
500450,MPIL CORP L ,X ,Q,621.25,621.25,593.05,593.05,593.05,591.70,5,17,10273.00,,INE844C01027,19-Jun-24,,
500456,PAS.ACRYLON ,B ,Q,36.65,38.10,36.65,37.84,37.90,37.37,371,22450,846291.00,,INE818B01023,19-Jun-24,,
500458,KORE        ,X ,Q,7.40,7.45,7.40,7.40,7.40,7.40,22,6929,51389.00,,INE601A01017,19-Jun-24,,
500459,PROCTER &GAM,A ,Q,16799.75,16799.75,16412.05,16447.35,16419.55,16626.35,135,345,5680118.00,,INE179A01014,19-Jun-24,,
500460,MUKAND LTD. ,B ,Q,168.25,170.75,165.00,166.85,167.20,168.00,452,14835,2492286.00,,INE304A01026,19-Jun-24,,
500463,BBOX        ,B ,Q,268.45,270.00,261.70,262.50,263.50,268.00,273,7327,1946105.00,,INE676A01027,19-Jun-24,,
500464,UCAL        ,B ,Q,171.85,174.25,168.90,172.95,172.45,170.75,179,5587,964434.00,,INE139B01016,19-Jun-24,,
500467,HARR.MALAYAL,B ,Q,216.10,216.10,203.30,205.05,207.40,216.05,877,28476,5931434.00,,INE544A01019,19-Jun-24,,
500469,FEDERAL BANK,A ,Q,175.75,177.45,173.40,174.60,174.60,174.90,4764,735888,128865354.00,,INE171A01029,19-Jun-24,,
500470,TATA STEEL  ,A ,Q,182.60,182.60,179.30,180.05,180.05,181.15,28492,1905634,344280428.00,,INE081A01020,19-Jun-24,,
500472,SKF INDIA   ,A ,Q,6800.00,6984.95,6615.20,6712.15,6736.95,6770.00,832,2573,17322279.00,,INE640A01023,19-Jun-24,,
500477,ASHOK LEYL. ,A ,Q,239.65,239.80,231.55,234.05,234.05,239.15,9231,805501,188774599.00,,INE208A01029,19-Jun-24,,
500480,CUMMINS (I) ,A ,Q,3855.00,3967.50,3760.10,3793.75,3800.50,3824.15,4368,27556,107171436.00,,INE298A01020,19-Jun-24,,
500483,TATA COMM   ,A ,Q,1876.45,1876.45,1828.55,1831.40,1833.55,1867.85,2069,14651,27069125.00,,INE151A01013,19-Jun-24,,
500488,ABBOTT (I)  ,A ,Q,27194.15,27228.75,26850.00,26916.80,26885.00,27200.10,320,620,16774797.00,,INE358A01014,19-Jun-24,,
500490,BAJ HOLD INV,A ,Q,8201.00,8380.00,8183.80,8192.55,8191.05,8285.40,392,908,7467678.00,,INE118A01012,19-Jun-24,,
500493,BHARAT FORGE,A ,Q,1721.75,1732.00,1688.75,1703.55,1704.25,1696.35,2734,31921,54509112.00,,INE465A01025,19-Jun-24,,
500495,ESCORTS     ,A ,Q,4315.20,4315.20,4202.45,4212.90,4219.80,4300.75,556,3199,13591339.00,,INE042A01014,19-Jun-24,,
500500,HIND.MOTORS ,B ,Q,36.24,36.85,35.00,35.26,35.25,35.77,1431,200558,7115104.00,,INE253A01025,19-Jun-24,,
500510,LARSEN & TOU,A ,Q,3690.95,3692.75,3574.00,3590.40,3590.40,3688.70,7806,72986,264420292.00,,INE018A01030,19-Jun-24,,
500520,MAH & MAH   ,A ,Q,2978.05,2978.05,2927.15,2932.15,2934.60,2960.50,3689,40834,120518099.00,,INE101A01026,19-Jun-24,,
500530,BOSCH LTD   ,A ,Q,33500.90,33561.70,32650.00,32914.85,32880.00,33273.40,254,487,16096743.00,,INE323A01026,19-Jun-24,,
500540,PREMIER LTD ,T ,Q,3.61,3.97,3.61,3.83,3.83,3.80,22,11723,45225.00,,INE342A01018,19-Jun-24,,
500547,BHARAT PET. ,A ,Q,635.35,635.35,615.00,616.05,616.05,630.95,21925,657496,408169899.00,,INE029A01011,19-Jun-24,,
500550,SIEMENS LTD.,A ,Q,7773.25,7802.80,7516.00,7536.75,7568.40,7726.10,3354,10132,77383071.00,,INE003A01024,19-Jun-24,,
500570,TATA MOTORS ,A ,Q,990.90,994.90,975.55,977.40,977.40,985.65,10619,312686,307504760.00,,INE155A01022,19-Jun-24,,
500575,VOLTAS LTD  ,A ,Q,1547.25,1550.50,1473.45,1476.90,1482.30,1535.60,3868,51848,77908943.00,,INE226A01021,19-Jun-24,,
500620,GREAT EASTE ,A ,Q,1238.95,1238.95,1180.05,1189.85,1189.85,1226.50,2974,29749,35543973.00,,INE017A01032,19-Jun-24,,
500645,DEEPAK FERT.,A ,Q,627.00,663.00,627.00,645.20,647.00,619.35,10849,445415,288722256.00,,INE501A01019,19-Jun-24,,
500650,EXCEL INDUST,B ,Q,1217.05,1249.45,1175.35,1229.60,1234.00,1208.45,2796,20224,24741360.00,,INE369A01029,19-Jun-24,,
500655,GRWRHITECH  ,B ,Q,2004.80,2063.05,1964.00,2033.65,2038.80,1997.40,1630,9225,18620511.00,,INE291A01017,19-Jun-24,,
500660,GLAXOSMITH  ,A ,Q,2640.30,2643.45,2556.75,2562.75,2557.10,2640.25,1048,4384,11348814.00,,INE159A01016,19-Jun-24,,
500670,GUJ.NARMADA ,A ,Q,710.75,714.70,686.40,696.90,696.20,703.40,6279,184781,129795981.00,,INE113A01013,19-Jun-24,,
500672,NOVARTIS    ,B ,Q,1087.00,1098.95,1080.05,1090.15,1091.00,1081.25,423,8364,9137596.00,,INE234A01025,19-Jun-24,,
500674,SANOFI      ,T ,Q,7499.00,7539.60,7150.25,7197.80,7185.00,7180.60,1012,5254,38647124.00,,INE058A01010,19-Jun-24,,
500680,PFIZER LTD. ,A ,Q,4847.00,4894.30,4752.00,4830.65,4859.60,4756.60,911,2436,11783891.00,,INE182A01018,19-Jun-24,,
500690,GUJ.ST.FERT ,A ,Q,241.30,250.00,238.10,239.80,240.35,233.75,10709,901201,220115231.00,,INE026A01025,19-Jun-24,,
500696,HIND UNI LT ,A ,Q,2492.40,2497.70,2452.40,2457.30,2457.15,2484.40,2363,25630,63417226.00,,INE030A01027,19-Jun-24,,
500710,AKZOINDIA   ,A ,Q,2804.65,2833.00,2753.00,2781.00,2780.00,2813.90,671,2897,8105336.00,,INE133A01011,19-Jun-24,,
500730,NOCIL LTD   ,A ,Q,280.00,288.00,275.00,279.85,281.00,276.40,6158,350962,99283090.00,,INE163A01018,19-Jun-24,,
500770,TATA CHEM.  ,A ,Q,1125.75,1139.00,1105.00,1106.45,1106.45,1121.20,7228,139733,156348014.00,,INE092A01019,19-Jun-24,,
500777,T.P.L.      ,B ,Q,91.80,92.86,89.68,90.03,90.00,90.80,376,32232,2942234.00,,INE148A01019,19-Jun-24,,
500780,ZUARIIND    ,B ,Q,337.00,342.80,331.50,337.25,339.50,328.25,841,18698,6283353.00,,INE217A01012,19-Jun-24,,
500790,NESTLE (I)  ,A ,Q,2547.40,2559.10,2518.90,2525.15,2525.15,2549.25,2590,12189,30964966.00,,INE239A01024,19-Jun-24,,
500800,TATACONSUM  ,A ,Q,1131.55,1131.55,1103.00,1106.05,1104.00,1125.60,1955,21786,24284634.00,,INE192A01025,19-Jun-24,,
500820,ASIAN PAINTS,A ,Q,2920.00,2921.45,2883.25,2892.65,2894.15,2917.80,6501,107404,311260907.00,,INE021A01026,19-Jun-24,,
500825,BRITANIA IND,A ,Q,5428.95,5428.95,5352.30,5360.10,5354.30,5393.05,697,3401,18296131.00,,INE216A01030,19-Jun-24,,
500830,COLGATE PALM,A ,Q,2950.00,2950.65,2885.00,2894.35,2894.35,2946.30,1696,11760,34278510.00,,INE259A01022,19-Jun-24,,
500840,EIH LTD.    ,A ,Q,457.00,457.00,440.45,445.00,446.50,449.30,2027,42717,19087630.00,,INE230A01023,19-Jun-24,,
500850,INDIAN HOTEL,A ,Q,622.05,624.45,610.90,616.95,617.25,621.35,4062,122103,75300361.00,,INE053A01029,19-Jun-24,,
500870,CASTROL     ,A ,Q,203.25,208.60,203.00,204.80,204.80,202.85,6536,489406,101005036.00,,INE172A01027,19-Jun-24,,
500875,ITC LTD.    ,A ,Q,431.15,431.15,423.00,423.70,423.70,428.80,28798,838351,356939974.00,,INE154A01025,19-Jun-24,,
500877,APOLLO TYRES,A ,Q,487.85,489.30,479.95,484.95,484.00,484.70,4081,156959,76102970.00,,INE438A01022,19-Jun-24,,
500878,CEAT LIMITED,A ,Q,2525.00,2546.00,2480.30,2485.00,2494.60,2504.20,982,3210,8056037.00,,INE482A01020,19-Jun-24,,
500890,MODI RUBBER ,T ,Q,108.28,108.28,101.05,104.22,102.55,103.61,62,4826,506752.00,,INE832A01018,19-Jun-24,,
500940,FINOLEX IND.,A ,Q,336.00,336.00,324.90,328.95,328.95,331.55,2408,98007,32337219.00,,INE183A01024,19-Jun-24,,
501144,PEOPLES INV.,XT,Q,115.28,115.28,115.28,115.28,115.28,113.02,1,2,230.00,,INE644U01015,19-Jun-24,,
501148,DALAL ST INV,XT,Q,487.00,487.00,479.25,483.20,487.00,489.00,8,63,30409.00,,INE422D01012,19-Jun-24,,
501150,CENTRUM CAP ,B ,Q,41.00,42.10,40.41,40.70,40.73,40.76,827,145134,5980343.00,,INE660C01027,19-Jun-24,,
501242,TCI FINANCE ,T ,Q,12.76,12.76,12.76,12.76,12.76,12.16,7,496,6328.00,,INE911B01018,19-Jun-24,,
501295,INDUS.INV.TR,B ,Q,172.80,173.00,167.00,170.50,171.20,169.40,68,2652,448088.00,,INE886A01014,19-Jun-24,,
501298,INDUS.&PRUD.,X ,Q,5353.00,5353.00,5151.25,5275.00,5275.00,5328.00,19,33,173766.00,,INE620D01011,19-Jun-24,,
501301,TATA INVEST.,A ,Q,7012.95,7012.95,6690.60,6726.85,6735.00,6887.85,970,3148,21387263.00,,INE672A01018,19-Jun-24,,
501311,JAYBH.CREDIT,X ,Q,11.51,12.63,11.51,12.20,12.20,12.07,39,11226,132722.00,,INE998D01011,19-Jun-24,,
501314,PRISMX      ,X ,Q,1.30,1.30,1.28,1.30,1.30,1.29,450,417920,537920.00,,INE286N01028,19-Jun-24,,
501343,MOTOR&GEN.FI,B ,Q,36.25,36.25,32.77,33.77,33.77,35.86,400,21212,717268.00,,INE861B01023,19-Jun-24,,
501370,WALCHAND PF ,X ,Q,224.35,224.35,213.50,218.00,216.00,222.35,25,234,51108.00,,INE695D01021,19-Jun-24,,
501391,W.H.BRADY   ,X ,Q,631.85,655.00,631.85,649.60,648.55,650.45,64,621,397033.00,,INE855A01019,19-Jun-24,,
501421,TECHNVISN   ,XT,Q,2631.80,2631.80,2631.80,2631.80,2631.80,2685.50,12,197,518464.00,,INE314H01012,19-Jun-24,,
501423,SHA ENG PLA ,B ,Q,797.00,797.00,675.00,749.05,749.05,687.55,1685,2070765,1399034273.00,,INE151G01028,19-Jun-24,,
501425,BOM.BURMAH  ,A ,Q,1660.00,1673.60,1608.55,1621.55,1621.70,1643.25,874,5784,9434712.00,,INE050A01025,19-Jun-24,,
501430,BOM.CYCLE   ,X ,Q,1926.00,1973.90,1863.10,1953.40,1920.00,1931.30,29,319,615039.00,,INE691K01017,19-Jun-24,,
501455,GREAVES COTT,A ,Q,132.00,132.50,129.25,129.90,129.90,131.70,1424,77337,10068672.00,,INE224A01026,19-Jun-24,,
501477,MULLER & PHI,X ,Q,299.70,301.35,299.00,301.35,301.35,287.00,12,1091,328681.00,,INE003F01015,19-Jun-24,,
501700,INDIA NIVEH ,XT,Q,11.37,11.80,11.37,11.80,11.80,11.60,17,2839,32856.00,,INE131H01028,19-Jun-24,,
501831,COAST CORP  ,B ,Q,227.00,239.55,225.05,235.05,236.10,227.30,882,15839,3702302.00,,INE377E01016,19-Jun-24,,
501833,CHOWGULE ST ,XT,Q,29.13,30.55,29.00,30.30,29.15,29.13,108,21652,650923.00,,INE490A01015,19-Jun-24,,
501848,GLOBAL OFFS ,X ,Q,64.00,64.75,60.03,60.10,60.48,63.18,532,105239,6437609.00,,INE446C01013,19-Jun-24,,
502015,ASIIL       ,X ,Q,27.50,30.20,27.11,28.82,28.82,27.49,569,206482,5992693.00,,INE443A01030,19-Jun-24,,
502090,SAGAR CEM.  ,B ,Q,256.00,261.85,251.00,252.35,251.00,255.10,770,13840,3540067.00,,INE229C01021,19-Jun-24,,
502133,HEMADRI CEM ,X ,Q,100.95,100.95,96.00,97.90,99.90,97.20,121,7297,713977.00,,INE07BK01011,19-Jun-24,,
502137,DECAN CEMENT,B ,Q,695.10,698.10,685.10,686.70,689.60,692.50,220,1386,958787.00,,INE583C01021,19-Jun-24,,
502157,MANGALAM CEM,B ,Q,931.00,931.20,888.00,897.75,902.00,919.35,1403,15142,13674817.00,,INE347A01017,19-Jun-24,,
502168,N C L IND.  ,B ,Q,236.35,242.95,235.55,237.40,238.40,241.15,1112,38142,9114328.00,,INE732C01016,19-Jun-24,,
502175,SAURAS.CEM. ,B ,Q,139.55,139.85,131.80,134.90,134.95,138.45,1492,74176,9977800.00,,INE626A01014,19-Jun-24,,
502180,SRI DIGV CEM,B ,Q,110.70,111.30,109.00,109.70,109.60,110.70,782,67565,7431060.00,,INE232A01011,19-Jun-24,,
502219,BORORENEW   ,A ,Q,497.95,500.70,487.65,490.85,492.20,497.10,3562,43971,21651763.00,,INE666D01022,19-Jun-24,,
502250,LERTHAI     ,XT,Q,330.00,330.00,330.00,330.00,330.00,334.85,3,6,1980.00,,INE347D01011,19-Jun-24,,
502281,TRIVENI GLAS,X ,Q,21.75,22.48,21.31,21.48,21.68,22.35,189,23467,510790.00,,INE094C01011,19-Jun-24,,
502294,NILACHAL REF,XT,Q,49.61,52.09,49.40,52.06,52.06,49.61,44,2812,145937.00,,INE416N01013,19-Jun-24,,
502330,ANDPAPER    ,B ,Q,560.00,562.90,545.95,551.55,552.00,559.85,290,3757,2075206.00,,INE435A01028,19-Jun-24,,
502355,BALKRISH IND,A ,Q,3370.95,3370.95,3280.00,3286.55,3280.00,3349.85,2024,11070,36619057.00,,INE787D01026,19-Jun-24,,
502420,ORIENT PAPER,B ,Q,51.50,51.99,50.05,50.35,50.31,51.36,1204,190489,9705630.00,,INE592A01026,19-Jun-24,,
502445,CITADEL     ,XT,Q,41.79,42.12,38.31,42.08,41.50,40.12,80,48283,2016580.00,,INE906D01014,19-Jun-24,,
502448,ROLLATAINER ,T ,Q,5.02,5.02,5.02,5.02,5.02,4.93,125,336325,1688351.00,,INE927A01040,19-Jun-24,,
502450,SESHA.PAPER ,B ,Q,349.60,349.60,340.55,341.75,340.55,347.75,75,1104,380441.00,,INE630A01024,19-Jun-24,,
502587,NATHIND     ,X ,Q,66.10,70.95,66.10,70.05,70.05,69.75,20,936,65744.00,,INE777A01023,19-Jun-24,,
502589,VAPIENTER   ,X ,Q,153.00,160.00,148.05,149.95,148.05,156.85,14,370,58997.00,,INE464D01014,19-Jun-24,,
502820,DCM LTD.    ,B ,Q,77.30,77.30,74.50,75.18,75.41,77.30,139,6432,483693.00,,INE498A01018,19-Jun-24,,
502865,FORBES & CO ,X ,Q,644.30,653.00,634.00,643.85,651.80,645.25,135,3222,2068747.00,,INE518A01013,19-Jun-24,,
502873,H.P.COTTON  ,X ,Q,128.50,128.75,124.05,126.90,126.90,125.00,54,1724,218052.00,,INE950C01014,19-Jun-24,,
502893,UNITEDINT   ,XT,Q,104.90,104.90,104.90,104.90,104.90,107.00,3,299,31365.00,,INE706D01018,19-Jun-24,,
502901,JAMSHRI     ,XT,Q,10579.95,10588.30,10579.95,10588.30,10588.30,10380.70,22,43,454994.00,,INE462D01026,19-Jun-24,,
502933,KATARE SPG. ,X ,Q,238.00,239.00,238.00,239.00,239.00,239.60,4,90,21479.00,,INE498G01015,19-Jun-24,,
502937,KESORAM IND ,A ,Q,199.40,200.00,195.95,197.45,197.85,199.40,306,7652,1510377.00,,INE087A01019,19-Jun-24,,
502958,LAKSHMI MILL,X ,Q,4600.05,4699.00,4600.00,4615.00,4615.00,4657.05,24,113,524707.00,,INE938C01019,19-Jun-24,,
502986,VARDH TEXT  ,A ,Q,494.00,494.00,478.25,479.65,480.00,494.00,753,9782,4752361.00,,INE825A01020,19-Jun-24,,
503031,PENLAND LTD ,B ,Q,66.02,67.09,63.55,64.45,64.74,65.86,1190,204518,13261460.00,,INE138A01028,19-Jun-24,,
503092,PASUPATI SPG,X ,Q,33.00,34.98,33.00,33.51,33.51,35.00,3,21,700.00,,INE909B01020,19-Jun-24,,
503100,PHOENIX MILL,A ,Q,3730.00,3749.30,3612.45,3656.90,3670.00,3841.95,3466,15095,55395142.00,,INE211B01039,19-Jun-24,,
503101,MARATHON NEX,B ,Q,599.10,616.40,577.55,592.40,595.30,604.80,3558,475850,281846983.00,,INE182D01020,19-Jun-24,,
503127,RAJA BAHADUR,X ,Q,4000.00,4050.00,3999.90,4000.00,4000.00,4050.00,12,29,116249.00,,INE491N01016,19-Jun-24,,
503162,REL.CHEMOTX ,B ,Q,215.85,225.00,215.85,222.40,224.00,220.25,692,8489,1883989.00,,INE750D01016,19-Jun-24,,
503169,RUBY MILLS  ,B ,Q,222.65,222.70,215.85,216.05,215.95,219.40,35,341,74423.00,,INE301D01026,19-Jun-24,,
503229,SIMPLEX REAL,X ,Q,164.00,168.00,159.10,160.70,160.65,164.95,31,1100,178864.00,,INE167H01014,19-Jun-24,,
503310,SWAN ENG    ,A ,Q,665.05,670.90,638.80,656.45,656.45,662.65,6150,176160,115200236.00,,INE665A01038,19-Jun-24,,
503349,VICTORIA MIL,X ,Q,4150.00,4300.00,4150.00,4204.65,4204.65,4150.00,36,118,495217.00,,INE203D01016,19-Jun-24,,
503624,SVARAJ TRAD ,XT,Q,11.41,11.41,10.56,11.04,11.04,10.91,62,6412,70775.00,,INE406N01014,19-Jun-24,,
503641,ZODIAC VEN  ,X ,Q,16.38,16.38,14.76,15.30,15.30,15.69,1919,466354,7201118.00,,INE945J01027,19-Jun-24,,
503657,VEER ENERGY ,X ,Q,21.48,21.95,20.25,20.50,20.40,21.06,273,50823,1058195.00,,INE255E01030,19-Jun-24,,
503663,TILAK       ,X ,Q,5.60,5.60,5.40,5.46,5.46,5.52,1137,476925,2607062.00,,INE026L01022,19-Jun-24,,
503669,KKFIN       ,XT,Q,41.20,41.20,37.50,37.60,37.50,39.37,9,180,7341.00,,INE509J01013,19-Jun-24,,
503675,WAGEND      ,XT,Q,2.17,2.17,2.17,2.17,2.17,2.21,92,41030,89035.00,,INE786K01023,19-Jun-24,,
503685,MEDIA ONE   ,X ,Q,49.50,50.80,41.10,45.71,46.46,45.30,908,166130,7822045.00,,INE828I01019,19-Jun-24,,
503722,BANSW.SYNTEX,B ,Q,145.50,149.45,145.50,146.90,146.40,147.60,187,3957,582828.00,,INE629D01020,19-Jun-24,,
503772,MODELLA WOOL,X ,Q,68.25,68.25,68.25,68.25,68.25,65.02,1,4,273.00,,INE380D01012,19-Jun-24,,
503776,MODIPON     ,X ,Q,43.93,43.95,42.25,43.84,43.90,43.93,7,321,14008.00,,INE170C01019,19-Jun-24,,
503804,SHRI DINESH ,X ,Q,523.60,529.40,514.00,514.95,517.95,523.60,170,5568,2889057.00,,INE204C01024,19-Jun-24,,
503806,SRF LIMITED ,A ,Q,2430.40,2439.15,2390.00,2416.50,2414.65,2422.10,1532,5898,14234355.00,,INE647A01010,19-Jun-24,,
503811,SIYARAM SILK,B ,Q,471.60,501.50,468.75,494.40,488.00,480.05,1682,20432,9887979.00,,INE076B01028,19-Jun-24,,
503816,SWAD.POLYTEX,XT,Q,127.30,140.60,127.30,140.60,140.60,133.95,2287,411393,55089436.00,,INE243N01029,19-Jun-24,,
503960,BHARAT BIJLE,A ,Q,5018.40,5084.55,4856.45,4897.20,4929.30,5038.40,1210,4712,23256398.00,,INE464A01036,19-Jun-24,,
504000,ELPRO INTER ,B ,Q,91.71,92.80,90.02,91.25,91.50,92.82,217,29167,2663512.00,,INE579B01039,19-Jun-24,,
504028,GEE LTD     ,Z ,Q,128.45,128.45,126.60,127.35,127.35,128.95,17,5645,720730.00,,INE064H01021,19-Jun-24,,
504036,HIND.RECT   ,B ,Q,705.00,705.00,668.90,673.65,673.65,692.10,191,1867,1275994.00,,INE835D01023,19-Jun-24,,
504058,NIPPOBATRY  ,B ,Q,576.20,595.00,565.60,579.20,584.00,575.70,595,7507,4348340.00,,INE567A01028,19-Jun-24,,
504067,ZENSAR TECH.,A ,Q,705.25,731.70,692.45,712.15,712.90,702.05,3121,44278,31516604.00,,INE520A01027,19-Jun-24,,
504076,JYOTI LTD.  ,XT,Q,68.70,69.15,68.70,69.15,69.15,67.80,49,10309,711629.00,,INE511D01012,19-Jun-24,,
504080,JSL LTD.    ,X ,Q,1556.35,1556.35,1556.35,1556.35,1556.35,1482.25,24,432,672343.00,,INE581L01018,19-Jun-24,,
504084,KAYCEE IND  ,XT,Q,53836.10,53836.10,53836.10,53836.10,53836.10,52780.50,11,16,861377.00,,INE813G01015,19-Jun-24,,
504092,INDOKEM LTD.,X ,Q,99.01,100.00,96.50,98.87,99.00,100.99,85,7594,748232.00,,INE716F01012,19-Jun-24,,
504093,PANA ENERG  ,XT,Q,549.00,549.00,511.55,512.40,512.00,527.90,272,13133,6837561.00,,INE795A01017,19-Jun-24,,
504112,NELCO LTD.  ,B ,Q,797.45,818.95,778.25,793.95,790.25,795.60,1209,13695,10919188.00,,INE045B01015,19-Jun-24,,
504132,PERM MAGNETS,B ,Q,1087.65,1129.90,1087.65,1114.00,1129.90,1087.65,648,8347,9225328.00,,INE418E01018,19-Jun-24,,
504176,HIGH ENERGY ,X ,Q,868.00,868.00,826.80,838.45,838.45,846.40,935,16042,13536004.00,,INE783E01023,19-Jun-24,,
504180,STD.BATTERY ,XT,Q,77.65,79.85,77.65,77.65,77.65,81.70,353,20499,1594193.00,,INE502C01039,19-Jun-24,,
504212,UNIV.CABLE  ,B ,Q,750.30,766.50,743.05,746.75,753.10,764.85,591,3876,2917369.00,,INE279A01012,19-Jun-24,,
504220,W.S.INDUSTR.,B ,Q,154.00,154.05,146.00,150.10,150.10,151.55,912,30753,4625089.00,,INE100D01014,19-Jun-24,,
504240,DELTON CABLE,XT,Q,473.00,473.00,473.00,473.00,473.00,482.65,44,3140,1485220.00,,INE872E01016,19-Jun-24,,
504258,LAKSHMI ELEC,X ,Q,1541.85,1541.85,1515.15,1522.95,1515.40,1541.85,68,810,1237037.00,,INE284C01018,19-Jun-24,,
504273,MODULEX     ,Z ,Q,10.80,11.20,10.14,10.61,11.20,10.67,117,127798,1345433.00,,INE064R01012,19-Jun-24,,
504286,DELTAMAGNT  ,B ,Q,100.74,101.62,98.60,98.60,98.60,98.76,35,684,68412.00,,INE393A01011,19-Jun-24,,
504340,CONFINT     ,XT,Q,6.46,6.46,6.46,6.46,6.46,6.34,3,743,4799.00,,INE180M01033,19-Jun-24,,
504341,RELTD       ,B ,Q,72.91,72.91,68.00,68.46,69.00,70.47,399,31037,2131914.00,,INE206N01018,19-Jun-24,,
504351,EMPOWER     ,XT,Q,2.16,2.18,2.09,2.15,2.15,2.16,12693,10911910,23303941.00,,INE507F01023,19-Jun-24,,
504369,GRANDMA TRAD,X ,Q,3.39,3.39,3.39,3.39,3.39,3.45,23,3390,11492.00,,INE927M01029,19-Jun-24,,
504378,NYSSACORP   ,X ,Q,7.39,7.39,6.83,6.90,6.85,7.05,257,181482,1269594.00,,INE812K01027,19-Jun-24,,
